global_step mean_loss accuracy conv1/kernel_gradient_mean_norm res2_0_branch2/kernel_gradient_mean_norm res2_1_branch2/kernel_gradient_mean_norm res2_2_branch2/kernel_gradient_mean_norm res2_3_branch2/kernel_gradient_mean_norm res2_4_branch2/kernel_gradient_mean_norm res2_5_branch2/kernel_gradient_mean_norm res2_6_branch2/kernel_gradient_mean_norm res2_7_branch2/kernel_gradient_mean_norm res2_8_branch2/kernel_gradient_mean_norm res2_9_branch2/kernel_gradient_mean_norm res2_10_branch2/kernel_gradient_mean_norm res2_11_branch2/kernel_gradient_mean_norm res2_12_branch2/kernel_gradient_mean_norm res2_13_branch2/kernel_gradient_mean_norm res2_14_branch2/kernel_gradient_mean_norm res2_15_branch2/kernel_gradient_mean_norm res2_16_branch2/kernel_gradient_mean_norm res2_17_branch2/kernel_gradient_mean_norm res2_18_branch2/kernel_gradient_mean_norm res2_19_branch2/kernel_gradient_mean_norm res2_20_branch2/kernel_gradient_mean_norm res2_21_branch2/kernel_gradient_mean_norm res2_22_branch2/kernel_gradient_mean_norm res2_23_branch2/kernel_gradient_mean_norm res2_24_branch2/kernel_gradient_mean_norm res2_25_branch2/kernel_gradient_mean_norm res2_26_branch2/kernel_gradient_mean_norm res2_27_branch2/kernel_gradient_mean_norm res2_28_branch2/kernel_gradient_mean_norm res2_29_branch2/kernel_gradient_mean_norm res2_30_branch2/kernel_gradient_mean_norm res2_31_branch2/kernel_gradient_mean_norm res2_32_branch2/kernel_gradient_mean_norm res2_33_branch2/kernel_gradient_mean_norm res2_34_branch2/kernel_gradient_mean_norm res2_35_branch2/kernel_gradient_mean_norm res2_36_branch2/kernel_gradient_mean_norm res2_37_branch2/kernel_gradient_mean_norm res2_38_branch2/kernel_gradient_mean_norm res2_39_branch2/kernel_gradient_mean_norm res2_40_branch2/kernel_gradient_mean_norm res2_41_branch2/kernel_gradient_mean_norm res2_42_branch2/kernel_gradient_mean_norm res2_43_branch2/kernel_gradient_mean_norm res2_44_branch2/kernel_gradient_mean_norm res2_45_branch2/kernel_gradient_mean_norm res2_46_branch2/kernel_gradient_mean_norm res2_47_branch2/kernel_gradient_mean_norm res2_48_branch2/kernel_gradient_mean_norm res2_49_branch2/kernel_gradient_mean_norm res2_50_branch2/kernel_gradient_mean_norm res2_51_branch2/kernel_gradient_mean_norm res2_52_branch2/kernel_gradient_mean_norm res2_53_branch2/kernel_gradient_mean_norm res2_54_branch2/kernel_gradient_mean_norm res2_55_branch2/kernel_gradient_mean_norm res2_56_branch2/kernel_gradient_mean_norm res2_57_branch2/kernel_gradient_mean_norm res2_58_branch2/kernel_gradient_mean_norm res2_59_branch2/kernel_gradient_mean_norm res2_60_branch2/kernel_gradient_mean_norm res2_61_branch2/kernel_gradient_mean_norm res2_62_branch2/kernel_gradient_mean_norm res2_63_branch2/kernel_gradient_mean_norm
15200 1.2544433 0.5474404 0.006968465 7.1981005e-05 5.7333116e-05 6.051848e-05 5.94088e-05 5.4937893e-05 4.5952198e-05 6.502878e-05 5.804481e-05 4.5725523e-05 4.7564685e-05 4.185716e-05 5.4144697e-05 5.2522322e-05 5.4804892e-05 3.8081398e-05 5.081858e-05 6.458954e-05 4.7327296e-05 4.72956e-05 0.00010240351 5.6826957e-05 4.914846e-05 4.9925835e-05 6.117936e-05 7.8248915e-05 4.508466e-05 4.885259e-05 4.810081e-05 4.9461247e-05 4.9462684e-05 5.7212168e-05 5.9187187e-05 7.128584e-05 6.783684e-05 6.9174275e-05 7.092771e-05 4.0818675e-05 4.9495295e-05 7.62305e-05 4.7858535e-05 6.565257e-05 5.3988144e-05 4.3850956e-05 6.952854e-05 7.612923e-05 4.384014e-05 6.0967377e-05 8.819919e-05 6.982477e-05 8.2578365e-05 9.124142e-05 8.87749e-05 7.518346e-05 6.628633e-05 5.9311802e-05 0.00011269747 8.27817e-05 0.000116892894 8.639374e-05 0.00010646273 0.000106333246 0.00010380311 0.00019770699 0.000107646956
15210 1.2547258 0.5472168 0.01054759 0.00012865536 6.857406e-05 9.24773e-05 8.983326e-05 6.675802e-05 9.441153e-05 5.9672264e-05 6.830976e-05 8.482196e-05 8.173453e-05 6.975101e-05 7.501797e-05 5.2457905e-05 6.969657e-05 5.357226e-05 5.7429348e-05 7.196807e-05 7.374305e-05 6.223181e-05 5.406459e-05 6.0514914e-05 5.5342796e-05 6.53164e-05 7.2922136e-05 9.146945e-05 5.8268794e-05 7.5969605e-05 6.7054476e-05 4.2840304e-05 6.5094886e-05 9.065401e-05 0.00011285577 5.130579e-05 4.8025584e-05 9.459146e-05 8.1234044e-05 3.8682247e-05 7.664463e-05 6.941168e-05 5.2990057e-05 7.5042066e-05 8.247183e-05 7.833789e-05 9.427175e-05 0.00010953125 8.407752e-05 9.2341696e-05 8.178204e-05 0.000103372884 4.682039e-05 0.00010814757 9.107138e-05 0.000119877644 0.00010207095 7.739749e-05 0.00012309104 7.479709e-05 0.00013647588 8.580116e-05 0.00016000758 9.981436e-05 8.52792e-05 0.00013239658 0.00011156644
15220 1.2546675 0.5471596 0.009806622 0.000101707315 7.251654e-05 0.00012983564 0.00010247533 5.8729176e-05 7.759103e-05 6.618251e-05 7.292801e-05 7.066128e-05 7.212507e-05 6.0304683e-05 7.891203e-05 6.745675e-05 6.4896856e-05 6.906535e-05 6.391694e-05 6.53497e-05 5.8772825e-05 8.399264e-05 7.861681e-05 4.1220123e-05 8.065951e-05 6.0164417e-05 8.3775405e-05 9.934524e-05 7.377619e-05 8.3094674e-05 7.365988e-05 8.48719e-05 9.6930155e-05 7.121439e-05 8.17365e-05 6.504619e-05 7.935423e-05 6.674342e-05 5.9406906e-05 7.0689544e-05 7.3155265e-05 9.853817e-05 9.573136e-05 8.6863154e-05 6.267862e-05 9.1893664e-05 0.00011573652 0.00011251463 5.227552e-05 0.00011554861 0.00011688459 0.000113509675 0.00010317304 0.0001398286 0.00015177927 0.00013455558 0.00011445568 0.00011997878 0.00014986514 8.479146e-05 0.00015725233 0.00012783911 0.0001671225 0.000111943555 9.981475e-05 0.00018144558 0.00017318448
15230 1.255391 0.5471034 0.005967156 6.662933e-05 6.6222965e-05 6.941748e-05 6.280445e-05 5.970644e-05 6.2087456e-05 5.8309965e-05 6.5547334e-05 6.0102037e-05 6.1655795e-05 6.0907398e-05 6.291771e-05 6.0878112e-05 5.446385e-05 5.2147294e-05 5.5375644e-05 6.7194254e-05 5.840648e-05 6.8995905e-05 4.8821665e-05 3.0452622e-05 4.844649e-05 3.9289233e-05 5.848803e-05 3.7742455e-05 3.9262308e-05 6.197775e-05 5.1677525e-05 4.8456845e-05 6.731225e-05 3.071225e-05 4.796104e-05 2.310299e-05 3.3824177e-05 4.413981e-05 7.271633e-05 2.412092e-05 2.9760467e-05 4.638219e-05 5.784742e-05 5.9837574e-05 5.480183e-05 6.5327185e-05 5.7082565e-05 5.701745e-05 3.9310766e-05 6.749347e-05 6.339648e-05 6.653532e-05 3.609549e-05 6.957344e-05 7.942601e-05 7.395896e-05 5.5281485e-05 7.047591e-05 8.406569e-05 5.0328174e-05 7.301046e-05 5.3893167e-05 5.1262476e-05 7.3584735e-05 2.4521418e-05 5.6677687e-05 4.9675866e-05
15240 1.2555366 0.5468883 0.007536146 0.00013640251 6.8851376e-05 0.00014022153 9.852945e-05 4.7603866e-05 8.319835e-05 6.500084e-05 8.8440946e-05 5.8040863e-05 7.1800314e-05 6.0288185e-05 7.911967e-05 4.3939795e-05 7.629303e-05 5.4189513e-05 4.8927395e-05 6.595559e-05 7.12826e-05 5.296707e-05 8.502093e-05 4.8155307e-05 4.75163e-05 5.0615192e-05 4.0389616e-05 7.3593066e-05 4.826947e-05 6.1144376e-05 4.6190547e-05 4.6737918e-05 5.118291e-05 3.997664e-05 4.6619483e-05 4.618531e-05 4.8991347e-05 5.4743814e-05 5.679076e-05 1.9126179e-05 4.487015e-05 7.188784e-05 5.4147404e-05 4.759199e-05 5.0577968e-05 4.957556e-05 5.2529766e-05 4.173834e-05 3.361287e-05 6.322301e-05 7.920502e-05 5.625777e-05 5.379051e-05 7.33465e-05 7.21117e-05 6.836799e-05 6.230586e-05 7.982504e-05 7.110353e-05 7.065151e-05 8.704313e-05 5.1867173e-05 6.829249e-05 9.3850096e-05 4.318954e-05 6.712755e-05 4.9298706e-05
15250 1.254281 0.547258 0.0054858807 0.00010535381 7.9792444e-05 9.9495395e-05 9.019174e-05 6.97334e-05 7.715639e-05 6.629427e-05 7.710492e-05 9.1358525e-05 6.100192e-05 5.7285244e-05 8.79761e-05 6.013805e-05 4.7354948e-05 5.4676133e-05 8.0063975e-05 7.7583085e-05 5.0437335e-05 7.11166e-05 8.132204e-05 6.382131e-05 5.8015983e-05 7.166342e-05 8.51336e-05 7.616155e-05 4.890345e-05 0.00010503903 8.023887e-05 5.2886997e-05 5.7614783e-05 8.295049e-05 6.9092544e-05 4.7580892e-05 6.707922e-05 6.990709e-05 5.703732e-05 6.701576e-05 7.769611e-05 7.5280564e-05 6.120153e-05 7.654319e-05 5.3677755e-05 6.602254e-05 6.5949884e-05 6.934369e-05 6.39532e-05 6.761656e-05 8.280704e-05 5.519491e-05 5.0708033e-05 6.804258e-05 5.7227924e-05 4.9644306e-05 5.6283672e-05 5.585923e-05 6.149958e-05 4.582284e-05 5.9257134e-05 5.7822726e-05 9.172834e-05 8.0960104e-05 4.1110237e-05 6.928938e-05 6.0629904e-05
15260 1.2538811 0.547412 0.013362163 0.00012787791 9.896128e-05 9.3323775e-05 0.000120045836 8.341528e-05 9.479328e-05 9.8442295e-05 7.206577e-05 0.00010416454 8.208704e-05 5.8361627e-05 9.102668e-05 6.765464e-05 6.5437955e-05 6.8804286e-05 6.57925e-05 8.2678984e-05 6.793921e-05 7.271916e-05 9.003733e-05 6.717187e-05 6.377853e-05 4.3305074e-05 9.7062664e-05 7.043902e-05 6.459911e-05 0.00012943677 7.583559e-05 5.8104783e-05 5.0216582e-05 7.409308e-05 6.533667e-05 5.150164e-05 6.712591e-05 8.010076e-05 5.70522e-05 6.163317e-05 6.8718065e-05 7.925533e-05 5.426735e-05 9.920568e-05 6.332427e-05 8.4570085e-05 9.764467e-05 0.000108673914 9.688662e-05 0.0001160087 8.987674e-05 0.00011058892 8.13992e-05 0.00012979699 0.0001382396 0.000111471396 0.00010261782 0.0001052494 0.00011766767 6.93214e-05 0.00012501192 0.00010327262 0.00016188846 8.894811e-05 8.9650246e-05 0.0002045802 0.00014896023
15270 1.254428 0.54712176 0.010982369 9.129791e-05 0.00010296805 8.5602616e-05 9.5248084e-05 0.00011087976 0.000101108315 8.435301e-05 9.511205e-05 9.525735e-05 9.88255e-05 0.000102625214 8.827119e-05 8.956429e-05 7.279518e-05 7.444612e-05 7.584575e-05 9.013792e-05 6.9695605e-05 9.5925774e-05 0.000101128586 7.379315e-05 8.647198e-05 7.014242e-05 0.00010750628 8.391541e-05 8.532585e-05 0.00010413443 8.909263e-05 7.80117e-05 8.898005e-05 7.909335e-05 9.396074e-05 7.5123906e-05 8.118614e-05 8.655017e-05 0.000104195075 0.00010295891 8.510077e-05 9.942873e-05 8.516184e-05 0.00011243644 0.000103562335 9.3645416e-05 0.000114221155 0.0001318315 8.237913e-05 0.00013824525 0.00012097371 0.00015083628 0.00010289328 0.00016231694 0.00018157503 0.00015150996 0.00011799416 7.3303556e-05 0.00014596102 8.7602464e-05 0.0001542543 0.00015097584 0.00014038765 0.00013034677 0.0001440865 0.00030968754 0.00020456484
15280 1.2542057 0.5470424 0.008690552 9.7352786e-05 8.357635e-05 0.00010349649 8.729114e-05 7.5668926e-05 7.39155e-05 6.784037e-05 7.8850484e-05 6.590183e-05 6.862822e-05 6.0512994e-05 6.512522e-05 6.183223e-05 6.5308865e-05 5.704413e-05 5.7163805e-05 5.00688e-05 5.375843e-05 6.287863e-05 7.48899e-05 3.416873e-05 6.11589e-05 4.9439655e-05 6.1136154e-05 5.715939e-05 5.37902e-05 9.234244e-05 4.3018885e-05 5.6846002e-05 5.6850102e-05 4.9772312e-05 6.081041e-05 4.9505317e-05 5.3029355e-05 6.670735e-05 7.674931e-05 2.777788e-05 6.544927e-05 8.78707e-05 8.370269e-05 7.324361e-05 4.5831974e-05 6.444619e-05 9.351072e-05 7.339065e-05 6.4470376e-05 8.88526e-05 6.318629e-05 7.5853466e-05 4.4841803e-05 7.352811e-05 8.516262e-05 8.6380984e-05 7.3788884e-05 7.745137e-05 7.481654e-05 7.5126685e-05 0.00010841131 6.408874e-05 0.00012449244 6.536858e-05 7.364316e-05 0.00013099652 9.7625445e-05
15290 1.2542615 0.5469644 0.006190959 0.00016994828 0.00012331072 0.00015346704 0.00013780395 7.823814e-05 0.00012537719 9.729075e-05 9.554307e-05 0.00010781182 0.00014109399 7.7964454e-05 0.000119481614 7.736342e-05 0.00010852639 6.762107e-05 6.572318e-05 6.791284e-05 0.00011137823 0.00010381321 8.1805105e-05 7.892077e-05 6.99224e-05 6.686971e-05 8.4838015e-05 0.00011057166 6.022853e-05 0.00013875778 8.948927e-05 6.4597254e-05 0.000101655 9.634093e-05 8.650066e-05 6.8476584e-05 6.63627e-05 0.00012069647 0.00013286828 4.558457e-05 8.09294e-05 0.00013194383 0.00010968434 0.00013804575 0.0001096237 9.7267075e-05 0.00013785833 0.0001344926 0.00012932971 0.00010173669 0.00014172783 0.00013084682 8.6081054e-05 0.00013384304 0.00014351844 0.00016199824 0.00013094408 0.00011954189 9.473136e-05 0.00011890706 0.00014564878 7.7236815e-05 0.0001091248 0.00013050881 7.061944e-05 7.592745e-05 4.4619705e-05
15300 1.2554257 0.5464315 0.008868404 0.00016549639 0.00012073656 0.00013373644 0.00013243135 8.235511e-05 0.000117571006 9.420285e-05 0.000109259934 9.193194e-05 0.0001149455 7.6292745e-05 0.00010738335 7.393748e-05 8.8538975e-05 7.211187e-05 8.212616e-05 9.218576e-05 9.559617e-05 9.5606854e-05 6.860712e-05 6.072978e-05 7.730348e-05 6.637095e-05 9.612661e-05 7.5350275e-05 6.0350143e-05 9.554089e-05 6.607007e-05 5.2206873e-05 7.524048e-05 8.2192295e-05 7.644144e-05 5.770399e-05 5.073657e-05 7.820567e-05 0.00010340875 4.9349095e-05 5.8399004e-05 9.045688e-05 8.1292776e-05 9.423062e-05 8.515837e-05 8.2020255e-05 9.872904e-05 9.2515584e-05 7.140821e-05 9.195594e-05 8.749455e-05 0.00012635147 7.350997e-05 0.0001288227 0.00015231717 0.00014508089 9.074869e-05 7.466123e-05 0.00010761888 0.000113576214 0.00012526369 0.00013435226 0.00015371105 0.000112871836 9.840371e-05 0.00020147725 0.000244281
15310 1.2555509 0.5464853 0.010907114 0.00015874045 0.00012454849 0.00014536842 0.00014198662 8.0142156e-05 0.0001226315 0.00010178475 9.8275465e-05 0.0001277905 0.00013222713 8.3214356e-05 0.00013373731 7.2498675e-05 9.237616e-05 7.425968e-05 6.5287044e-05 9.03389e-05 9.288074e-05 0.00010578889 9.767086e-05 5.999584e-05 7.212928e-05 4.4841894e-05 0.00010156496 6.387305e-05 5.872738e-05 0.00012104181 6.5368986e-05 4.5900782e-05 6.555651e-05 7.1515366e-05 5.4588356e-05 6.0659208e-05 5.783358e-05 5.9096998e-05 8.829349e-05 4.2621617e-05 5.4769094e-05 8.481783e-05 6.750848e-05 0.00010825078 6.271356e-05 7.35952e-05 0.00011115829 0.000106845335 9.158284e-05 0.00010865579 6.497584e-05 0.00011720179 5.7199602e-05 0.00010617425 0.00012376573 0.00012582049 0.0001274156 5.9887167e-05 9.52879e-05 8.727084e-05 0.000117074735 8.627669e-05 9.410634e-05 8.790008e-05 4.621437e-05 8.75866e-05 0.00010217748
15320 1.2553555 0.5465134 0.008248745 7.587809e-05 8.984442e-05 7.972987e-05 7.408175e-05 6.691824e-05 5.857072e-05 6.319878e-05 6.53475e-05 7.5257776e-05 6.0531795e-05 6.6753004e-05 6.840001e-05 4.0081188e-05 6.243208e-05 5.4015087e-05 5.435808e-05 5.5754692e-05 6.25401e-05 5.88832e-05 9.6478325e-05 7.175084e-05 6.4130734e-05 6.391863e-05 6.366604e-05 7.18592e-05 5.3327632e-05 7.255097e-05 6.18086e-05 5.997204e-05 6.8101326e-05 5.726943e-05 6.830249e-05 5.7186746e-05 5.908101e-05 6.6843255e-05 6.7194305e-05 3.8930324e-05 5.9001453e-05 8.386787e-05 5.918293e-05 6.823491e-05 5.648558e-05 5.800488e-05 7.101211e-05 6.625197e-05 4.8274895e-05 6.331132e-05 9.955768e-05 7.482308e-05 8.1308244e-05 9.3444825e-05 9.926605e-05 8.658358e-05 7.5023214e-05 9.263765e-05 9.89728e-05 8.372315e-05 0.000102680824 7.189325e-05 0.00010147309 0.00011388427 6.5779815e-05 0.000101156074 6.886413e-05
15330 1.2553147 0.5467389 0.00961824 0.000117287804 0.000112202266 0.00016638865 0.00014753189 0.0001265367 9.059004e-05 5.2179843e-05 6.148275e-05 8.035202e-05 5.657431e-05 7.085943e-05 8.110414e-05 5.5428245e-05 6.88262e-05 8.1245125e-05 5.373472e-05 6.400452e-05 6.296044e-05 7.6782395e-05 7.799731e-05 9.293277e-05 7.82169e-05 9.152297e-05 7.358851e-05 9.581454e-05 9.589465e-05 0.00020626107 7.9834535e-05 9.44097e-05 8.587204e-05 6.210953e-05 0.0001045421 6.2223e-05 9.834401e-05 8.8858804e-05 8.37061e-05 4.693305e-05 0.00010445927 0.000104598505 7.008355e-05 6.557003e-05 6.855008e-05 8.6207285e-05 7.4065e-05 0.000119440934 6.2497944e-05 9.215039e-05 0.00010375109 7.055297e-05 9.2482376e-05 0.00010101051 0.0001334539 0.0001105349 0.00010610128 7.968702e-05 0.00010991491 6.828052e-05 0.00010017556 0.00011982466 0.00011400539 7.2265684e-05 6.679889e-05 0.000119171666 0.00015750286
15340 1.2555115 0.54656816 0.007620818 7.120995e-05 6.504695e-05 7.3849784e-05 6.682615e-05 5.9032976e-05 5.692646e-05 5.7456393e-05 5.1919884e-05 7.109248e-05 5.7720437e-05 4.2075535e-05 6.905237e-05 3.0244384e-05 7.385097e-05 3.9809333e-05 3.1571963e-05 4.7425372e-05 5.2758394e-05 4.6455996e-05 6.3499785e-05 4.3893146e-05 3.553394e-05 3.5790734e-05 5.2853396e-05 4.0808514e-05 3.4906807e-05 7.771574e-05 3.7352544e-05 3.639337e-05 4.588078e-05 3.2284555e-05 5.9968683e-05 3.1708005e-05 2.5957159e-05 3.2481516e-05 4.9235226e-05 2.1176382e-05 3.0754323e-05 5.6517383e-05 4.3174823e-05 9.029211e-05 3.553334e-05 3.7091686e-05 9.042366e-05 6.7583656e-05 8.04862e-05 7.684352e-05 3.9524595e-05 7.613053e-05 3.562358e-05 6.995548e-05 7.721131e-05 7.716378e-05 6.946971e-05 5.6973044e-05 5.1047682e-05 4.505694e-05 6.535381e-05 4.6358167e-05 5.3160824e-05 6.334513e-05 3.813916e-05 8.678218e-05 6.2383515e-05
15350 1.2563921 0.5461321 0.009632826 0.00020549806 0.00012728285 0.00017957456 0.00016440715 9.690658e-05 0.00015514939 0.00010309997 0.0001245186 0.00010400007 0.00011957114 0.00010547622 0.00011554791 9.891936e-05 0.00011351518 8.374041e-05 7.096014e-05 8.481534e-05 8.2317114e-05 9.27063e-05 0.00011772308 8.530947e-05 8.431465e-05 5.526177e-05 7.060483e-05 8.9863956e-05 7.402605e-05 8.8927045e-05 6.897879e-05 6.8941226e-05 7.012596e-05 6.998533e-05 7.267722e-05 5.3711225e-05 6.8809815e-05 7.56417e-05 0.00010546793 5.008748e-05 8.740265e-05 9.535354e-05 8.629916e-05 7.249319e-05 9.598313e-05 8.320326e-05 9.235386e-05 9.261247e-05 6.706637e-05 0.00012661758 9.668649e-05 0.00010720649 7.802831e-05 0.00011330213 0.00012960815 0.000120214034 8.741593e-05 7.264455e-05 0.00010321155 9.235679e-05 8.385589e-05 0.00010660665 0.0001223799 5.8400718e-05 6.434994e-05 0.00010085313 0.00013305785
15360 1.2559518 0.54613787 0.010653925 0.00010757294 8.06902e-05 0.00010081792 8.115633e-05 6.7740395e-05 8.851914e-05 7.514e-05 9.550245e-05 7.239023e-05 9.6289485e-05 8.0648315e-05 7.1538525e-05 6.296994e-05 8.5517895e-05 6.242097e-05 7.329164e-05 0.00010977459 8.076596e-05 8.5382715e-05 8.1970444e-05 0.000106253545 7.218621e-05 5.248579e-05 9.02917e-05 0.00011597843 5.8341437e-05 7.9005e-05 7.925861e-05 5.7930698e-05 6.622398e-05 9.648783e-05 7.2429e-05 8.4607425e-05 4.6613586e-05 0.00010818289 0.00010119678 4.6848745e-05 5.03866e-05 8.988494e-05 7.365411e-05 5.354086e-05 8.106044e-05 5.2063915e-05 6.337669e-05 0.00010909223 7.668246e-05 9.12389e-05 0.00012758307 7.38628e-05 7.826294e-05 9.880953e-05 0.000105582796 9.8041266e-05 9.4576986e-05 0.00013361541 0.00014441587 0.0001065174 0.00012677867 7.809864e-05 0.00016388325 0.00017278908 6.8051195e-05 0.0001055885 8.978319e-05
15370 1.2569065 0.5456399 0.0036589752 6.182518e-05 5.2953957e-05 4.5663495e-05 5.838172e-05 4.6019628e-05 4.901491e-05 4.9738646e-05 5.25004e-05 4.4469623e-05 4.7217385e-05 4.8500755e-05 4.7883957e-05 4.785068e-05 4.5579494e-05 3.229102e-05 4.173561e-05 4.0825336e-05 3.3306445e-05 4.263591e-05 4.815903e-05 3.3269127e-05 3.6826288e-05 4.0933046e-05 4.5307894e-05 5.5828066e-05 3.6992416e-05 5.453228e-05 3.778032e-05 4.0302453e-05 2.8272838e-05 3.804874e-05 4.7068508e-05 3.915536e-05 4.4563432e-05 3.6685597e-05 3.6775687e-05 3.592982e-05 4.1666346e-05 5.2446503e-05 4.1474555e-05 5.1504776e-05 3.4507386e-05 3.763053e-05 6.1796316e-05 6.698287e-05 4.5293174e-05 6.236987e-05 4.411794e-05 4.0796574e-05 4.0064915e-05 5.8466616e-05 8.6630265e-05 7.54509e-05 7.0431226e-05 3.6183643e-05 8.102126e-05 5.3313364e-05 6.55622e-05 8.384421e-05 8.000043e-05 5.7177767e-05 4.8003563e-05 0.0001161626 0.00015705447
15380 1.25669 0.5458159 0.007945201 8.4461484e-05 6.0896265e-05 5.8134585e-05 8.008821e-05 5.660009e-05 5.984331e-05 6.265866e-05 5.826684e-05 8.456329e-05 5.1807852e-05 5.238259e-05 5.7904737e-05 4.091925e-05 4.4636443e-05 3.8960196e-05 5.4999946e-05 5.4294902e-05 5.1698607e-05 5.396172e-05 4.405225e-05 3.5255758e-05 4.988115e-05 4.187356e-05 5.954118e-05 6.059904e-05 3.9568793e-05 5.8801863e-05 4.3806762e-05 3.9619874e-05 5.0130508e-05 5.5972014e-05 4.824259e-05 4.9027432e-05 4.761773e-05 4.8660604e-05 6.317319e-05 5.5799628e-05 4.5657496e-05 5.0332226e-05 5.922859e-05 7.09653e-05 5.8389658e-05 5.4205662e-05 6.986295e-05 7.502456e-05 4.9902508e-05 8.055599e-05 6.413083e-05 6.215341e-05 4.508776e-05 7.538525e-05 8.147266e-05 6.6672495e-05 5.0336257e-05 3.0550156e-05 5.0855684e-05 6.042705e-05 5.7442514e-05 4.2117048e-05 0.00010013566 6.250061e-05 4.5894765e-05 8.368942e-05 4.851075e-05
15390 1.2557 0.5462254 0.0075542596 0.00010679082 9.222438e-05 9.396408e-05 9.530442e-05 8.406276e-05 7.172689e-05 6.2022904e-05 7.630541e-05 7.329709e-05 7.9293444e-05 6.1525905e-05 6.88505e-05 5.8179314e-05 6.994085e-05 5.1401563e-05 6.841157e-05 6.7771165e-05 8.177943e-05 8.343141e-05 9.4116665e-05 6.385527e-05 5.9908944e-05 7.549026e-05 5.8566835e-05 8.229592e-05 7.1640156e-05 7.851515e-05 6.587632e-05 7.148638e-05 8.798786e-05 6.015004e-05 7.973113e-05 4.3437485e-05 4.892401e-05 8.3067025e-05 9.275345e-05 4.2524916e-05 6.776275e-05 9.9513854e-05 9.579299e-05 6.962866e-05 8.080506e-05 8.4502935e-05 9.0469475e-05 0.000106467174 6.641441e-05 0.00010223943 0.00010019997 9.00736e-05 6.304529e-05 0.0001155369 0.00014042268 0.00012194034 0.00011883578 0.000100483754 0.00012696887 0.00010083857 0.00012206872 0.000116883995 0.00010902114 0.00015922585 4.763513e-05 0.00013053273 0.00018260088
15400 1.2556415 0.54646474 0.011219265 0.000111777 0.00012325197 0.000118604126 0.00010473305 8.0842125e-05 8.3239094e-05 6.476514e-05 7.614567e-05 7.2427654e-05 8.829314e-05 6.0494447e-05 6.439113e-05 5.65484e-05 8.731252e-05 5.2012547e-05 6.0490325e-05 6.796962e-05 7.953378e-05 7.839836e-05 0.00010301945 7.724217e-05 6.16077e-05 7.760199e-05 6.2834435e-05 0.00011307259 6.982243e-05 9.601054e-05 7.865293e-05 8.6764994e-05 0.00010363173 8.113279e-05 8.55921e-05 7.047384e-05 7.166065e-05 9.6819706e-05 0.00010790128 4.2877757e-05 6.9336915e-05 9.848798e-05 8.032441e-05 8.0543905e-05 7.527483e-05 7.434826e-05 9.32075e-05 6.953159e-05 6.556072e-05 6.860213e-05 9.946139e-05 7.802127e-05 8.342848e-05 0.00010571765 0.00010936193 0.00010874397 9.341024e-05 0.000104155675 0.0001006282 9.885874e-05 0.00011675487 5.9548176e-05 9.204161e-05 0.000121340076 5.1674568e-05 8.139898e-05 5.329779e-05
15410 1.2542596 0.5471193 0.0074854097 0.000107232365 9.8628116e-05 9.191399e-05 9.821721e-05 7.273665e-05 9.938917e-05 8.148168e-05 7.564966e-05 0.000113557944 8.691944e-05 6.369569e-05 8.301195e-05 6.178841e-05 7.905867e-05 7.2516064e-05 6.2199695e-05 8.3591345e-05 8.640494e-05 7.64202e-05 7.4627926e-05 7.1519215e-05 6.711201e-05 4.768305e-05 9.3802286e-05 6.675983e-05 5.476634e-05 0.00013618982 6.8598274e-05 5.198443e-05 6.618261e-05 6.494713e-05 6.5109634e-05 5.5685134e-05 4.425949e-05 5.871128e-05 9.539126e-05 3.7109614e-05 4.0020146e-05 7.41982e-05 5.7604677e-05 0.00011196588 8.3277344e-05 7.147925e-05 0.000113164126 0.00010166916 0.000121497265 0.00012767615 9.067232e-05 0.0001251442 8.61802e-05 0.00012911503 0.00013513754 0.0001303628 0.00011806519 9.491454e-05 8.855419e-05 0.000112111746 0.00013412317 8.421794e-05 0.00013495731 7.1413095e-05 8.8867244e-05 0.00013777673 0.00011758536
15420 1.2542988 0.54751015 0.008472097 0.000120334196 7.883838e-05 0.00011364998 0.000102347876 6.0631195e-05 9.040086e-05 5.3622556e-05 6.379941e-05 5.4299464e-05 7.091759e-05 4.3248318e-05 5.4110358e-05 6.6442095e-05 5.143961e-05 3.9928367e-05 4.2976186e-05 5.5005257e-05 4.775485e-05 4.2650674e-05 3.9070866e-05 3.9830196e-05 3.5887868e-05 3.1212716e-05 4.562753e-05 3.656397e-05 2.8091998e-05 5.771957e-05 3.202631e-05 3.0143277e-05 3.006187e-05 3.684724e-05 3.165994e-05 3.0377007e-05 3.1919386e-05 2.9570461e-05 4.0142084e-05 2.534688e-05 3.9906146e-05 5.384075e-05 4.8226633e-05 4.8772356e-05 3.337327e-05 3.796563e-05 4.9439703e-05 6.163354e-05 4.8765043e-05 6.6824854e-05 5.1166036e-05 5.107417e-05 3.4588415e-05 5.7359634e-05 9.7192904e-05 8.602423e-05 5.6743906e-05 4.6910358e-05 6.4195694e-05 6.619542e-05 5.0851046e-05 8.214216e-05 9.055899e-05 3.3455097e-05 3.5279885e-05 0.00014317542 0.00020485309
