global_step mean_loss accuracy conv1_kernel_gradient_mean_norm res2_0_branch2_kernel_gradient_mean_norm res2_1_branch2_kernel_gradient_mean_norm res2_2_branch2_kernel_gradient_mean_norm res2_3_branch2_kernel_gradient_mean_norm res2_4_branch2_kernel_gradient_mean_norm res2_5_branch2_kernel_gradient_mean_norm res2_6_branch2_kernel_gradient_mean_norm res2_7_branch2_kernel_gradient_mean_norm res2_8_branch2_kernel_gradient_mean_norm res2_9_branch2_kernel_gradient_mean_norm res2_10_branch2_kernel_gradient_mean_norm res2_11_branch2_kernel_gradient_mean_norm res2_12_branch2_kernel_gradient_mean_norm res2_13_branch2_kernel_gradient_mean_norm res2_14_branch2_kernel_gradient_mean_norm res2_15_branch2_kernel_gradient_mean_norm res2_16_branch2_kernel_gradient_mean_norm res2_17_branch2_kernel_gradient_mean_norm res2_18_branch2_kernel_gradient_mean_norm res2_19_branch2_kernel_gradient_mean_norm res2_20_branch2_kernel_gradient_mean_norm res2_21_branch2_kernel_gradient_mean_norm res2_22_branch2_kernel_gradient_mean_norm res2_23_branch2_kernel_gradient_mean_norm res2_24_branch2_kernel_gradient_mean_norm res2_25_branch2_kernel_gradient_mean_norm res2_26_branch2_kernel_gradient_mean_norm res2_27_branch2_kernel_gradient_mean_norm res2_28_branch2_kernel_gradient_mean_norm res2_29_branch2_kernel_gradient_mean_norm res2_30_branch2_kernel_gradient_mean_norm res2_31_branch2_kernel_gradient_mean_norm res2_32_branch2_kernel_gradient_mean_norm res2_33_branch2_kernel_gradient_mean_norm res2_34_branch2_kernel_gradient_mean_norm res2_35_branch2_kernel_gradient_mean_norm res2_36_branch2_kernel_gradient_mean_norm res2_37_branch2_kernel_gradient_mean_norm res2_38_branch2_kernel_gradient_mean_norm res2_39_branch2_kernel_gradient_mean_norm res2_40_branch2_kernel_gradient_mean_norm res2_41_branch2_kernel_gradient_mean_norm res2_42_branch2_kernel_gradient_mean_norm res2_43_branch2_kernel_gradient_mean_norm res2_44_branch2_kernel_gradient_mean_norm res2_45_branch2_kernel_gradient_mean_norm res2_46_branch2_kernel_gradient_mean_norm res2_47_branch2_kernel_gradient_mean_norm res2_48_branch2_kernel_gradient_mean_norm res2_49_branch2_kernel_gradient_mean_norm res2_50_branch2_kernel_gradient_mean_norm res2_51_branch2_kernel_gradient_mean_norm res2_52_branch2_kernel_gradient_mean_norm res2_53_branch2_kernel_gradient_mean_norm res2_54_branch2_kernel_gradient_mean_norm res2_55_branch2_kernel_gradient_mean_norm res2_56_branch2_kernel_gradient_mean_norm res2_57_branch2_kernel_gradient_mean_norm res2_58_branch2_kernel_gradient_mean_norm res2_59_branch2_kernel_gradient_mean_norm res2_60_branch2_kernel_gradient_mean_norm res2_61_branch2_kernel_gradient_mean_norm res2_62_branch2_kernel_gradient_mean_norm res2_63_branch2_kernel_gradient_mean_norm
1510 2.0560873 0.22212334 0.003643031 0.000100193734 0.00010062396 9.604543e-05 0.000105718216 0.00010714025 0.000113303664 9.026853e-05 0.000102273974 8.944048e-05 8.379269e-05 6.118341e-05 9.287896e-05 5.0448016e-05 6.6659435e-05 8.7685774e-05 0.00010193052 0.00013396476 0.0001248109 8.694518e-05 9.2429735e-05 9.951185e-05 0.00010374573 0.000111619454 0.00013178679 9.6670425e-05 0.000109703484 0.00012153132 9.241373e-05 7.82228e-05 0.000117169955 0.00014585357 0.00015767668 9.264321e-05 0.0001108535 0.00011769623 0.0001547427 0.00011046549 0.00011725953 0.00015142068 0.00014613001 0.00017311401 0.00016551367 0.00015357103 0.00022486469 0.00023913464 0.00022164153 0.00023132643 0.00018280455 0.00022545645 0.00019700291 0.00018546925 0.00020772334 0.00024894933 0.00024895827 0.000247078 0.00022539256 0.00022069461 0.00022771308 0.00022375264 0.00030481757 0.0004349964 0.00044495304 0.0004004497 0.0003983376
1520 2.0548742 0.22273849 0.009885986 0.00026845656 0.00021168981 0.00023615875 0.000196064 0.00018937908 0.00023148219 0.00021445408 0.00019552128 0.00021510522 0.00019172665 0.00020954644 0.00026928712 0.00022602569 0.00024685336 0.00025985693 0.00021613119 0.00023905089 0.00023462943 0.0002682819 0.00026100676 0.00027454726 0.0002807265 0.00027970984 0.00032264643 0.00031712436 0.00028269872 0.00026013443 0.00026916518 0.00032244774 0.00026300392 0.0002419464 0.00034557754 0.00022539365 0.00027056347 0.00023360508 0.00027120372 0.0001813622 0.00024605665 0.00030161673 0.00028386523 0.00021045376 0.00031253675 0.00025227727 0.00023028973 0.00028439923 0.0002866929 0.00036552805 0.00038957465 0.0003695025 0.00037585033 0.00043497962 0.00030581714 0.00033097673 0.00033720676 0.00036747346 0.0005378743 0.00042595647 0.00033508145 0.00031204976 0.0005986358 0.00027007883 0.00082657876 0.00077956286 0.00064695755
1530 2.0536427 0.22326389 0.00865184 0.00020664866 0.00016171494 0.00016998973 0.0001421005 0.0001460364 0.00015867893 0.00016684103 0.00014547027 0.00014948742 0.00014571528 0.00014478966 0.00021668669 0.00013882393 0.00015000594 0.00018879017 0.00017315747 0.00017118687 0.00016606034 0.00019603764 0.00016690083 0.00017811036 0.00022985628 0.00022037319 0.0002606495 0.00023057764 0.00024001702 0.0001854028 0.00021102614 0.0002609958 0.00018071214 0.00020811748 0.00023604312 0.00020800844 0.00024958467 0.0002371499 0.00027770782 0.00017170265 0.00027172593 0.00033262407 0.0001924629 0.0001272558 0.00018903954 0.00025294456 0.00021551551 0.00028739084 0.0003243274 0.00024092622 0.0001910922 0.0002549146 0.00019147186 0.00032340077 0.00046228454 0.00039679985 0.00034957952 0.00025869274 0.00032946968 0.00031271155 0.00032761059 0.00042301996 0.00038826204 0.00035099694 0.0005416899 0.00057178555 0.00020170286
1540 2.052702 0.2237216 0.007314979 0.00017375196 0.00014120733 0.00014828278 0.00013805946 0.00013460411 0.0001353467 0.00015355008 0.00014251836 0.00013263062 0.00014932682 0.00017183085 0.00020354806 0.00017863189 0.0001952424 0.00019990443 0.00015070559 0.00016603271 0.00017546001 0.00017638352 0.00019942137 0.00021031628 0.00024251048 0.0001772325 0.0002239552 0.00020068225 0.00020647341 0.00022141267 0.00021664728 0.00023382375 0.00020680735 0.0002477482 0.0002387296 0.0001894284 0.0001918908 0.00021082726 0.00021967891 0.00013648362 0.00014553155 0.00016739956 0.00012934249 0.0001595084 0.00026155234 0.0001542505 0.00029200796 0.00021321214 0.00021963897 0.00024674504 0.00028121605 0.00020748754 0.00025894228 0.00020656893 0.00038402513 0.00028966056 0.00030952354 0.00020208527 0.00014513372 0.00025551242 0.0004085695 0.0004491444 0.00025563172 0.00059139513 0.00037972993 0.0005130377 0.00037097797
1550 2.0517976 0.22397177 0.0035556676 7.556349e-05 7.256893e-05 7.232751e-05 6.88585e-05 6.434929e-05 6.740994e-05 7.026453e-05 7.439719e-05 6.083651e-05 6.877932e-05 8.488113e-05 7.866939e-05 7.00505e-05 6.836166e-05 8.6037675e-05 9.352648e-05 6.664019e-05 7.6621414e-05 8.375574e-05 7.012577e-05 8.9433495e-05 0.00010368393 9.970102e-05 0.00010407599 0.000109004184 0.00011925599 9.960873e-05 0.000111999754 0.00014080724 0.00012708429 0.00010540653 0.000117659714 0.000101819314 0.00015921053 0.00010529724 0.00011667349 8.239204e-05 0.00013319966 0.00016312819 0.00016085949 6.226461e-05 0.00020236995 0.00011711846 0.0001379388 0.00012614408 0.00016938844 0.00025532173 0.00029775916 0.00033480083 0.00032882873 0.00038069935 0.00017900592 0.00022655728 0.00020279843 0.0002375864 0.0002720441 0.00024027599 0.0002491557 0.00031367873 0.0004214197 0.0004085968 0.00072774006 0.00072309177 0.00035441155
1560 2.0510044 0.2243189 0.0064953677 0.00013792602 0.00011620126 0.0001235286 0.00010359901 0.00010775096 0.00013350362 9.921109e-05 9.25249e-05 0.00013939055 0.00010370451 0.000119073615 0.0001165198 0.00012339036 0.00013124815 0.00016858231 0.00012400943 0.00017478818 0.0001604594 0.0001496169 0.00014724255 0.0001619296 0.00011590954 0.00014720524 0.0001592252 0.00014968005 0.00014138306 0.00015684249 0.00012510223 0.00017519842 0.0002092114 0.00015637318 0.00022944446 0.00020841531 0.00020748097 0.00023716233 0.0002202377 0.00017611316 0.00018103642 0.00020582307 0.00025151955 0.00010368037 0.00020336924 0.0002374362 0.00029192618 0.00027324713 0.00028278807 0.000249083 0.00030229051 0.00035697888 0.0003309883 0.00031358548 0.00023330752 0.00031691982 0.00037861863 0.00041322375 0.00026699787 0.00015607978 0.00024418294 0.00048276994 0.00065071404 0.00063454435 0.0004315215 0.0004873181 0.0003900598
1570 1.8856599 0.29910713 0.0022516663 7.750755e-05 7.2740746e-05 5.9353915e-05 6.499065e-05 6.854357e-05 7.253401e-05 5.453933e-05 5.7315432e-05 6.581231e-05 6.739508e-05 6.007273e-05 6.5152635e-05 6.221437e-05 6.4961154e-05 7.9801895e-05 6.394024e-05 6.7160436e-05 6.0044396e-05 7.123778e-05 7.484985e-05 7.688611e-05 6.4718486e-05 6.8044916e-05 8.937075e-05 8.7770975e-05 7.5397606e-05 6.1033796e-05 7.4765456e-05 8.330427e-05 7.578133e-05 5.387019e-05 0.000100486046 7.7346056e-05 8.326369e-05 8.137467e-05 8.3706414e-05 5.1298783e-05 6.651155e-05 7.4808544e-05 8.721436e-05 7.728801e-05 8.7919376e-05 9.5732255e-05 8.5971755e-05 0.000107911306 0.00010259248 0.00014914728 0.00015903487 0.0001767493 0.00014785955 0.00017649 0.00021000864 0.00019383835 0.00016379844 0.00016216436 0.00020060666 0.00022414845 0.00024824723 0.00028068133 0.00020280453 0.0002627497 0.0003509769 0.00039376912 0.0002050744
1580 1.9214869 0.2720588 0.0017519124 6.9591115e-05 6.0647177e-05 6.8590474e-05 5.4004777e-05 6.2798055e-05 6.898413e-05 4.3286258e-05 5.4996097e-05 5.040458e-05 4.6719382e-05 4.6194727e-05 5.1832023e-05 4.588975e-05 4.0554038e-05 7.924731e-05 6.1918385e-05 5.9425718e-05 8.498646e-05 6.17752e-05 7.00741e-05 5.445261e-05 5.880412e-05 7.015675e-05 6.534593e-05 6.4750886e-05 6.0960734e-05 0.00013697748 5.1058687e-05 7.377477e-05 8.708371e-05 7.429298e-05 6.489941e-05 8.384739e-05 6.054083e-05 0.00010596399 0.000101474376 7.2916e-05 9.790799e-05 7.859866e-05 7.9855716e-05 0.00011248166 0.000105891515 0.00012923163 0.00015563815 0.00016517637 0.00013838106 0.0001361113 0.000263432 0.00015965519 0.00014356193 0.00023573931 0.00023857818 0.00022449357 0.00013432893 0.00012914278 0.00024692982 0.00018167398 0.00016042456 0.0003007486 0.0003516159 0.00044820696 0.00031739884 0.0003669337 0.00023325603
1590 1.8834612 0.2650463 0.01235365 0.0002647828 0.0002375554 0.0002610282 0.00020357996 0.0002258899 0.00025276974 0.00024435885 0.00020649923 0.00017246298 0.00023078134 0.00016807731 0.00026069023 0.00018674556 0.00021626067 0.0001937873 0.00023053636 0.00022960732 0.00024317947 0.00027793605 0.00020851933 0.00021811949 0.00029247763 0.00026175985 0.00026051464 0.00022663391 0.00028480624 0.00029479942 0.00025998516 0.00033260146 0.00017235569 0.00036974577 0.00028248035 0.0002107582 0.00021119561 0.00033917543 0.00037509578 0.0001679858 0.00017233615 0.00025780054 0.00016497199 0.00022558947 0.00037883388 0.00016466816 0.00036514536 0.0002674592 0.0002353952 0.00038647457 0.0005022368 0.00022665414 0.0002255515 0.00029301379 0.0006244817 0.00043920334 0.0003382403 0.00025150407 0.00034660322 0.0003601134 0.00050220866 0.00049137237 0.00044528575 0.0003464815 0.00062747096 0.0011548096 0.00059093314
1600 1.8942659 0.2516892 0.0028452906 8.9307316e-05 8.4048814e-05 8.10229e-05 7.693832e-05 7.305231e-05 8.454201e-05 7.0248985e-05 7.0217575e-05 7.396338e-05 5.777023e-05 9.4897994e-05 8.657687e-05 6.6137436e-05 9.221769e-05 7.467787e-05 7.1326365e-05 7.839722e-05 7.9685036e-05 7.726778e-05 8.827257e-05 7.6356235e-05 9.323882e-05 7.4824966e-05 0.00010036564 0.000104392755 0.00010156303 0.0001162828 8.472548e-05 0.00011909531 0.000106391126 8.268764e-05 9.258545e-05 0.00014342013 0.00013452652 0.00016711462 0.00016515228 0.00016101112 0.00015561248 0.000164866 0.00015728465 0.00011844109 0.00020387114 0.00022835901 0.00023731956 0.00021777756 0.00026195782 0.0002631228 0.00035033183 0.0003863626 0.00031054096 0.00042023667 0.00038327576 0.0003928078 0.0003883377 0.0002815774 0.00032615353 0.00035905183 0.0003450982 0.0005157387 0.000483575 0.0006263798 0.0010423375 0.001096147 0.0005402675
1610 1.9047639 0.25332448 0.0052605188 0.000132011 0.00015339635 0.0001701611 0.0001774219 0.0001670083 0.00018172311 0.0001561996 0.00017013775 0.00013506033 0.00013264162 0.00021593056 0.000158213 0.00012822654 0.00016414403 0.00017591497 0.000115364186 0.00016939756 0.00018816182 0.00019035857 0.0001986544 0.00013904582 0.00026054814 0.00015728123 0.00019143992 0.00019644792 0.0001655396 0.0002299772 0.00012113014 0.00015505755 0.00025214677 0.00024005116 0.00026398312 0.00020833181 0.00016454933 0.00031389677 0.00020152373 0.00017184849 0.0001661842 0.00020252945 0.00017666953 0.00017608855 0.00018931733 0.0002435337 0.0002250836 0.00025072013 0.00030945416 0.00029629952 0.0004091331 0.0003157578 0.00024400341 0.00043270664 0.0004379138 0.00037269443 0.00037312214 0.00035580108 0.00047931247 0.00046122484 0.0003066091 0.0005958323 0.0005711786 0.0005195684 0.00045065826 0.0006657777 0.00039531456
1620 1.9000256 0.2538377 0.002756014 4.9006634e-05 5.1733514e-05 4.8631853e-05 5.0466773e-05 4.820422e-05 4.6617824e-05 5.6224984e-05 5.0480372e-05 5.30646e-05 5.25136e-05 6.018289e-05 5.1887062e-05 6.586683e-05 6.4564025e-05 6.45331e-05 5.8573383e-05 6.849495e-05 6.2777e-05 6.840962e-05 6.5730244e-05 6.608525e-05 7.032091e-05 7.311573e-05 5.4612512e-05 7.869883e-05 6.933166e-05 7.630172e-05 6.032544e-05 9.518135e-05 9.5449635e-05 6.349861e-05 0.00011592812 7.404096e-05 9.046245e-05 5.9332615e-05 7.155396e-05 4.8495902e-05 6.1700186e-05 6.995422e-05 0.000105579595 8.3045095e-05 0.00013002373 0.000100028614 0.00012137835 7.749669e-05 0.00015474108 0.00014918412 0.00018817438 0.00018918332 0.0001764552 0.00021202382 0.00017562578 0.00016401177 0.00021343102 0.00016883474 0.00017686994 0.00025852353 0.00020772105 0.00026559064 0.0002289037 0.00029519407 0.00037459165 0.0003440982 0.00022327321
1630 1.8885902 0.2602612 0.022481821 0.00048721113 0.00038715714 0.00041187403 0.00035708683 0.00037313838 0.00040700188 0.00039922027 0.00036912644 0.0003794809 0.00035461894 0.00040234203 0.00051211816 0.00041327713 0.00045775727 0.00048944127 0.0004178505 0.00045608837 0.00046801358 0.00049203483 0.000509909 0.0005294737 0.00053902983 0.0004982879 0.00060294714 0.00054275856 0.0005463118 0.00045830387 0.00047901453 0.00060305186 0.00045868702 0.00045505332 0.000580092 0.0004808304 0.0004974163 0.0004743765 0.00055192725 0.00037037497 0.00046674645 0.00058393524 0.0004274816 0.00024451895 0.00034972024 0.00047056042 0.00043799175 0.00058367895 0.00045538135 0.0003257983 0.0004272909 0.0005329074 0.0003236383 0.00044871625 0.0005742302 0.0006850578 0.00040624622 0.00031103066 0.00037342834 0.00036038566 0.00053896086 0.00049879815 0.0006109341 0.0004949251 0.00074122066 0.0005160369 0.00036278847
1640 1.8892308 0.26623377 0.006191646 9.637656e-05 0.00010004305 0.00010393088 9.40708e-05 8.5175714e-05 0.0001130528 0.00010634321 9.9726705e-05 0.00011138037 0.0001017731 0.00011293668 0.00010296181 0.00011355153 0.00013961318 0.00013018565 0.00010892987 0.00015148295 0.00014029029 0.00012824492 0.00014713133 0.00014527176 0.00015033329 0.00012501808 0.00012571152 0.00013268972 0.00012685379 0.00015264572 0.00012655879 0.00017049738 0.00017911731 0.0001801536 0.0002158167 0.00016624534 0.00019146303 0.00016760097 0.00018621521 0.00011176295 0.00013111731 0.00017405541 0.00022797495 0.00010065917 0.00021868858 0.00016568013 0.00016142696 0.00022776508 0.00020807413 0.00025309107 0.0002873667 0.00033160724 0.00026283754 0.00036158258 0.00023510221 0.00033442458 0.00029491045 0.00023335281 0.00036374843 0.0002818479 0.00036049495 0.00032247067 0.00029613575 0.00035821687 0.0005452832 0.0006154878 0.00029381862
1650 1.8804384 0.2719109 0.011955954 0.00035105358 0.00025928026 0.0002854815 0.00022648319 0.00023485563 0.0002816236 0.00020699811 0.00023614135 0.00024686783 0.0002199079 0.00022475336 0.00030419204 0.0002568042 0.00027882948 0.00028930538 0.00022501043 0.0002494453 0.00023822358 0.00024494986 0.00023571365 0.00025845465 0.00027530346 0.00029403873 0.0003073451 0.000274288 0.00030033113 0.00025014713 0.00027604887 0.00034478708 0.00023107142 0.00027676576 0.00037990985 0.00020166456 0.00022339937 0.00028685963 0.0003281082 0.00016059852 0.00019947762 0.00026095196 0.00021207093 0.0002305771 0.0003270696 0.00022683675 0.00033244872 0.00029570627 0.0002792624 0.00028518264 0.000376144 0.00026276533 0.00029556252 0.00029936765 0.00036355047 0.0002527003 0.00032943723 0.0003331453 0.00035001757 0.00033975695 0.0002710279 0.00026772477 0.0003377603 0.0005913968 0.00050108705 0.00044051485 0.0004923739
1660 1.8863077 0.27416238 0.0033665383 8.2114464e-05 7.513976e-05 7.44059e-05 6.718483e-05 6.584261e-05 8.083065e-05 6.78277e-05 6.450451e-05 8.3046325e-05 7.5588374e-05 7.598849e-05 8.101259e-05 8.400039e-05 0.00011483954 8.762863e-05 7.7540026e-05 0.0001242468 0.00011125195 7.760161e-05 9.618871e-05 9.404656e-05 9.7228985e-05 9.502095e-05 8.753389e-05 9.192913e-05 0.00010609065 0.00011167137 0.00012708244 0.00013253283 0.00014442661 0.00013029527 0.00017435352 0.00015628827 0.00015055758 0.00016920049 0.0001663292 0.00012080571 0.00012927917 0.0001426461 0.00016487487 0.00017214743 0.00019283807 0.00015749963 0.00026271326 0.00025446576 0.00018121506 0.0001944902 0.00027437476 0.00020835063 0.00023375537 0.00020318694 0.0002501411 0.0002904297 0.0002437621 0.00035026344 0.00040209424 0.0002734503 0.00036794067 0.00037362453 0.00056686 0.00075887115 0.0004765197 0.0005396572 0.00056028576
1670 1.8850996 0.27686915 0.0031381224 0.00010574577 8.251371e-05 0.00010438234 9.662735e-05 9.010942e-05 0.00010141794 6.724089e-05 8.66172e-05 7.882537e-05 7.594962e-05 6.794194e-05 9.3793235e-05 7.723272e-05 9.237676e-05 7.205935e-05 8.001916e-05 0.000100696176 9.737541e-05 6.1820676e-05 7.534986e-05 8.909095e-05 9.64613e-05 7.6991215e-05 0.00010967367 7.601764e-05 8.520451e-05 8.4049905e-05 9.014208e-05 8.9064444e-05 7.874918e-05 0.00013520969 9.151071e-05 0.000112956965 9.7764554e-05 0.00017295178 0.000186016 0.00010111556 0.00011539036 0.00013203878 9.651317e-05 0.00012129192 0.00018191496 0.00019911524 0.000205821 0.00021122182 0.00021125106 0.00024984413 0.00039624926 0.00031214338 0.00021879665 0.0003687602 0.00042822855 0.00035980705 0.00030997515 0.00032639105 0.00043665944 0.0004985584 0.00039946777 0.000639524 0.00040715619 0.0006884241 0.0004706872 0.00087807426 0.00047727543
1680 1.8873513 0.27911323 0.013684725 0.0002440737 0.00020055062 0.00020893142 0.00017367047 0.00018960575 0.0001967343 0.00022844908 0.00016692837 0.00018132522 0.00018599509 0.00018226898 0.00023221258 0.00017769179 0.00022999725 0.00022029405 0.00020023054 0.00024252465 0.00018567289 0.00023008838 0.00021233755 0.00021004395 0.00026485446 0.0002658358 0.00024782476 0.00019863079 0.00024316595 0.0002644562 0.00022093217 0.00029291125 0.00021461841 0.00031643256 0.00031337907 0.00019978613 0.0002402888 0.00025078098 0.00032685755 0.00016718889 0.00023935696 0.00033559106 0.0002552202 0.00020770502 0.0003728664 0.00018972583 0.00031581437 0.00032841042 0.00030251167 0.00039292683 0.00030385522 0.00024676742 0.00024959765 0.00023007835 0.00046679674 0.00039958884 0.00043444143 0.00036671455 0.00037387444 0.0004019001 0.00045443655 0.00035576202 0.00038803436 0.00040606415 0.00045352752 0.000426149 0.00063248246
1690 1.8952779 0.27632874 0.0057589104 0.00012360358 0.00012746143 0.00010769679 9.901582e-05 0.0001085394 0.00011603474 0.00012455512 0.00010241331 0.00011313967 0.00011946157 9.476057e-05 0.0001331381 9.549848e-05 0.00010043208 0.00013306497 0.00012278554 0.00012131271 0.00011389093 0.00012869612 0.00012613252 0.000114311784 0.00014911151 0.00012451668 0.00015012044 0.00016479424 0.00015009094 0.00012527428 0.00012029198 0.00013880587 0.00014617373 0.0001602305 0.00018007754 0.0001413171 0.00018324525 0.00014064148 0.00016494525 9.837068e-05 0.00012919921 0.00017126225 0.00017480855 0.00012092058 0.00016049435 0.00016080857 0.00018412543 0.00021685398 0.00021299621 0.00022273652 0.000208328 0.00025500066 0.00018790673 0.0002377924 0.00031404133 0.00024118881 0.00024246701 0.0001984696 0.00027557524 0.00021580685 0.0002491082 0.00019159804 0.00018280625 0.00013886616 0.00034791537 0.00049067644 0.00020021085
1700 1.8948959 0.27737227 0.0042236964 0.00010556476 0.0001016058 9.127953e-05 8.985698e-05 0.00010450379 9.948064e-05 9.243815e-05 8.252977e-05 0.0001123435 9.696933e-05 9.974815e-05 0.00013005921 9.2903916e-05 0.00010028735 0.0001428746 0.00010891242 0.000116330826 0.00011583932 0.00011589535 0.00012308732 0.00012055979 0.00014412805 0.000110631714 0.00013636 0.00013915358 0.0001339688 0.00014457735 0.0001255081 0.00012537204 0.00017438663 0.00017927412 0.00016752754 0.00015759305 0.000178488 0.00014433019 0.00019911792 0.00011497035 0.00012671233 0.00014860457 0.00018760277 0.0001354868 0.00015786545 0.00019403567 0.0001974287 0.00025902494 0.00022721736 0.00022765929 0.0003640736 0.00032755002 0.00018510912 0.00026270226 0.00035228752 0.0003436098 0.0002474624 0.00025952415 0.00035456926 0.00029903927 0.00039701938 0.00046341005 0.00047350756 0.0003632817 0.0005152906 0.0008290109 0.0004910817
1710 1.8971848 0.2784864 0.0072700074 0.00015070157 0.000135349 0.00014708938 0.00012271914 0.00013573494 0.00014112871 0.00013712594 0.0001213542 0.00014978422 0.0001517597 0.00016397813 0.00018148539 0.00017086383 0.00018051875 0.0002037359 0.00016570264 0.00020923601 0.00020468578 0.00020550005 0.0002147209 0.00022597103 0.00020879513 0.0001752237 0.00022135956 0.0002242155 0.00020577591 0.00019871401 0.00019862484 0.0002125612 0.00026218678 0.00019189707 0.00025991315 0.00023752943 0.00023260475 0.00025522916 0.00021710568 0.00022463306 0.00021890337 0.0002313202 0.00024086266 0.000103049395 0.0002688248 0.00028310192 0.0002629532 0.00033625864 0.00028982566 0.00027394007 0.00030836224 0.00042582085 0.00027854225 0.00033896137 0.00045485102 0.00044267508 0.0002910263 0.00033477982 0.0002685769 0.00033342637 0.00038291476 0.00050201657 0.00062529166 0.0004698364 0.00062264677 0.0005715367 0.00042601937
1720 1.8951908 0.2790605 0.0029154774 6.218049e-05 5.6548524e-05 5.0556453e-05 4.6238576e-05 4.849612e-05 5.5790246e-05 4.952973e-05 4.677597e-05 5.5467866e-05 4.7384106e-05 5.075651e-05 6.6042696e-05 4.373627e-05 4.8258236e-05 6.220484e-05 4.84618e-05 5.4922122e-05 4.589337e-05 5.0980918e-05 5.1008203e-05 4.3952656e-05 5.7952428e-05 5.497297e-05 5.906269e-05 7.3280025e-05 5.7359062e-05 5.295502e-05 5.892489e-05 6.199212e-05 4.923264e-05 5.3986514e-05 7.7547e-05 5.991168e-05 5.0476352e-05 6.7348876e-05 6.993905e-05 6.015871e-05 5.894274e-05 6.704612e-05 4.4401808e-05 6.118399e-05 6.552669e-05 7.04042e-05 7.599082e-05 8.0405334e-05 8.140601e-05 7.0126356e-05 7.561292e-05 8.4238425e-05 6.426358e-05 7.9634476e-05 0.00011485144 0.000109509456 0.00011094355 0.000112994894 0.00015442247 0.000120142744 0.00011638063 0.00015778099 0.00012866176 0.00019000667 0.00014559216 0.0002317898 0.00013267515
1730 1.8920798 0.27881736 0.012605168 0.0002699385 0.00020646484 0.00024761117 0.0001959544 0.00022545035 0.00020741545 0.00021005845 0.00019922476 0.00021510967 0.00017426959 0.00023364813 0.0002874191 0.00022194862 0.00023625066 0.0002568178 0.00018975571 0.00022519538 0.00022316513 0.00026770838 0.00024490038 0.00024299495 0.00026918887 0.00025552398 0.00028461026 0.00028157368 0.00027667495 0.00024375522 0.00024829136 0.00034101255 0.00024364592 0.00022759305 0.00033983492 0.00023543212 0.00023823885 0.00027463754 0.00030285734 0.00020437747 0.00024495056 0.00029218916 0.00019682953 0.00015265313 0.00024378263 0.00026825452 0.00028702416 0.00030053317 0.0002787479 0.00020835256 0.0002831277 0.0002800796 0.00020991573 0.00026045192 0.00036340277 0.00035602352 0.0002378554 0.00023223045 0.00028512513 0.0002564082 0.00022037348 0.00035553396 0.00044107597 0.00032101493 0.0002572577 0.00036538046 0.00025144598
1740 1.8925831 0.27648306 0.007272292 0.00022787265 0.00019788089 0.00018202925 0.0001625388 0.00018564888 0.00019850202 0.00017948875 0.00017402311 0.00018443872 0.00016686745 0.00019069517 0.0002113673 0.00020715437 0.00020732208 0.00024906368 0.00019157521 0.00024579998 0.00023260376 0.0002456382 0.00023443368 0.00025088005 0.00020940028 0.0002469735 0.0002581535 0.00024892835 0.00023057194 0.00024656666 0.00021507216 0.0002914323 0.0002890435 0.00020291348 0.0003491179 0.00022252828 0.00026429302 0.00024506685 0.0002561301 0.00017651997 0.0002033341 0.00025994933 0.0002752628 0.00011957966 0.00029564707 0.00024108269 0.00025676555 0.0003363136 0.00026362386 0.0003203845 0.0003994906 0.00044155182 0.0003613953 0.00041537485 0.00028745606 0.00034143034 0.0002725757 0.00030314497 0.00022850858 0.00023178087 0.00030681005 0.0003155208 0.00043673263 0.00045147334 0.0005199457 0.0005432629 0.00023592303
1750 1.890804 0.27891043 0.0050228857 0.000119685814 0.0001250321 0.000119951714 0.00010659884 0.00010744967 0.00012170139 0.00012701403 0.00010735112 0.00012954003 0.00013165516 0.00012104759 0.0001504146 0.00011306226 0.00014436428 0.0001294015 0.00011900717 0.00018683833 0.00014031219 0.00011302325 0.00012863083 0.0001073162 0.00018046072 0.00015193036 0.00014587776 0.00012360491 0.0001303074 0.00017748134 0.00019374855 0.0001964408 0.00015749899 0.00027049624 0.00026603433 0.0002441561 0.00023719876 0.00029021958 0.0003332367 0.00022843108 0.00023197742 0.00028773386 0.00025366034 0.00024260119 0.00032016716 0.00031435813 0.00037556537 0.00041304302 0.0003516124 0.00037690843 0.00041966705 0.00041787385 0.0003655283 0.0004118457 0.00052077044 0.00053311477 0.00045715866 0.0004786199 0.0005320104 0.00046166283 0.0005420001 0.00057092746 0.00070259185 0.0006380389 0.00096064794 0.000653285 0.0008900026
