global_step mean_loss accuracy conv1/kernel_gradient_mean_norm res2_0_branch2/kernel_gradient_mean_norm res2_1_branch2/kernel_gradient_mean_norm res2_2_branch2/kernel_gradient_mean_norm res2_3_branch2/kernel_gradient_mean_norm res2_4_branch2/kernel_gradient_mean_norm res2_5_branch2/kernel_gradient_mean_norm res2_6_branch2/kernel_gradient_mean_norm res2_7_branch2/kernel_gradient_mean_norm res2_8_branch2/kernel_gradient_mean_norm res2_9_branch2/kernel_gradient_mean_norm res2_10_branch2/kernel_gradient_mean_norm res2_11_branch2/kernel_gradient_mean_norm res2_12_branch2/kernel_gradient_mean_norm res2_13_branch2/kernel_gradient_mean_norm res2_14_branch2/kernel_gradient_mean_norm res2_15_branch2/kernel_gradient_mean_norm res2_16_branch2/kernel_gradient_mean_norm res2_17_branch2/kernel_gradient_mean_norm res2_18_branch2/kernel_gradient_mean_norm res2_19_branch2/kernel_gradient_mean_norm res2_20_branch2/kernel_gradient_mean_norm res2_21_branch2/kernel_gradient_mean_norm res2_22_branch2/kernel_gradient_mean_norm res2_23_branch2/kernel_gradient_mean_norm res2_24_branch2/kernel_gradient_mean_norm res2_25_branch2/kernel_gradient_mean_norm res2_26_branch2/kernel_gradient_mean_norm res2_27_branch2/kernel_gradient_mean_norm res2_28_branch2/kernel_gradient_mean_norm res2_29_branch2/kernel_gradient_mean_norm res2_30_branch2/kernel_gradient_mean_norm res2_31_branch2/kernel_gradient_mean_norm res2_32_branch2/kernel_gradient_mean_norm res2_33_branch2/kernel_gradient_mean_norm res2_34_branch2/kernel_gradient_mean_norm res2_35_branch2/kernel_gradient_mean_norm res2_36_branch2/kernel_gradient_mean_norm res2_37_branch2/kernel_gradient_mean_norm res2_38_branch2/kernel_gradient_mean_norm res2_39_branch2/kernel_gradient_mean_norm res2_40_branch2/kernel_gradient_mean_norm res2_41_branch2/kernel_gradient_mean_norm res2_42_branch2/kernel_gradient_mean_norm res2_43_branch2/kernel_gradient_mean_norm res2_44_branch2/kernel_gradient_mean_norm res2_45_branch2/kernel_gradient_mean_norm res2_46_branch2/kernel_gradient_mean_norm res2_47_branch2/kernel_gradient_mean_norm res2_48_branch2/kernel_gradient_mean_norm res2_49_branch2/kernel_gradient_mean_norm res2_50_branch2/kernel_gradient_mean_norm res2_51_branch2/kernel_gradient_mean_norm res2_52_branch2/kernel_gradient_mean_norm res2_53_branch2/kernel_gradient_mean_norm res2_54_branch2/kernel_gradient_mean_norm res2_55_branch2/kernel_gradient_mean_norm res2_56_branch2/kernel_gradient_mean_norm res2_57_branch2/kernel_gradient_mean_norm res2_58_branch2/kernel_gradient_mean_norm res2_59_branch2/kernel_gradient_mean_norm res2_60_branch2/kernel_gradient_mean_norm res2_61_branch2/kernel_gradient_mean_norm res2_62_branch2/kernel_gradient_mean_norm res2_63_branch2/kernel_gradient_mean_norm
530 3.1051526 0.13290094 0.00075494935 9.621101e-06 1.0045796e-05 1.1495492e-05 1.0257107e-05 7.4092573e-06 7.822174e-06 8.698959e-06 9.624042e-06 7.749591e-06 6.456443e-06 8.063281e-06 8.319129e-06 1.2536516e-05 7.2567395e-06 5.675434e-06 4.6331975e-06 5.8655723e-06 5.6131853e-06 8.756752e-06 7.2664666e-06 1.121874e-05 1.3181496e-05 5.81235e-06 4.646795e-06 1.1523345e-05 5.6527665e-06 4.9537766e-06 1.2788738e-05 2.340605e-05 1.1368143e-05 4.622349e-06 1.0928646e-05 1.0898758e-05 1.0919638e-05 1.3672847e-05 1.6196456e-05 1.2413023e-05 2.1869186e-05 1.0629988e-05 1.03387165e-05 1.8617799e-05 6.7723668e-06 1.3850756e-05 1.9216517e-05 1.0307226e-05 2.5743402e-05 3.391862e-05 2.3338693e-05 2.7759683e-05 1.9999941e-05 2.7733804e-05 2.4203393e-05 1.745533e-05 1.6990221e-05 2.388557e-05 2.7004215e-05 2.275887e-05 1.0428809e-05 3.131434e-05 5.2703515e-05 4.382568e-05 4.417298e-05 5.5201883e-05 5.7236266e-05
540 3.089959 0.13321759 0.0006774059 1.22247775e-05 1.3487386e-05 1.3321481e-05 1.2226759e-05 1.3156327e-05 1.1950552e-05 9.9748595e-06 1.6757685e-05 8.566852e-06 6.364919e-06 8.628221e-06 9.821895e-06 2.237357e-05 1.0626569e-05 9.932873e-06 8.652662e-06 7.1301847e-06 5.7606694e-06 2.159868e-05 1.3540752e-05 1.0847596e-05 1.6202654e-05 6.591096e-06 9.485927e-06 7.907256e-06 6.9281587e-06 9.124458e-06 1.7705e-05 1.8142746e-05 1.7904427e-05 7.806718e-06 1.03065e-05 1.2418831e-05 7.878579e-06 1.6379208e-05 1.5075826e-05 1.2763574e-05 1.7025131e-05 1.565479e-05 1.4717455e-05 1.845911e-05 1.0424799e-05 2.6429298e-05 2.425672e-05 1.492787e-05 2.3600418e-05 3.553621e-05 1.9097792e-05 3.5962745e-05 1.6261842e-05 3.7072816e-05 1.7409435e-05 3.6189525e-05 1.835264e-05 3.793095e-05 3.9367933e-05 3.8514194e-05 2.2471768e-05 3.1442338e-05 5.801575e-05 4.919919e-05 5.86396e-05 6.316992e-05 7.3775365e-05
550 3.0754588 0.133125 0.00037792223 1.1074394e-05 1.2856101e-05 6.2663007e-06 7.919827e-06 7.0101814e-06 4.4226617e-06 4.811063e-06 6.331139e-06 5.864356e-06 2.4100311e-06 4.227452e-06 7.090059e-06 9.682117e-06 2.9640685e-06 5.0725366e-06 3.209095e-06 4.0392842e-06 3.2215598e-06 1.0518722e-05 5.3996478e-06 4.05909e-06 9.886525e-06 2.8240167e-06 4.733437e-06 1.9059464e-05 4.126375e-06 3.6745862e-06 6.749028e-06 1.2310794e-05 1.6624113e-05 3.4629932e-06 6.367799e-06 1.343837e-05 5.3096273e-06 5.4708457e-06 6.0730586e-06 6.537426e-06 1.4138832e-05 7.600134e-06 1.6399123e-05 1.8400979e-05 4.7982235e-06 1.746342e-05 1.1833851e-05 6.252649e-06 9.872713e-06 3.2377826e-05 1.8386698e-05 2.2701599e-05 2.1095017e-05 1.9397463e-05 4.2903634e-06 1.3639313e-05 2.4042716e-05 1.5884103e-05 1.835923e-05 1.4828712e-05 1.4496138e-05 1.6725624e-05 3.952508e-05 2.9232408e-05 3.578922e-05 4.2203053e-05 4.4471388e-05
560 3.0612183 0.13348214 0.000513252 1.135326e-05 1.2569752e-05 1.2951524e-05 7.4384607e-06 7.062539e-06 8.047591e-06 4.83375e-06 9.1984775e-06 4.9134287e-06 2.3219695e-06 3.6741726e-06 4.8765783e-06 1.3771529e-05 5.480017e-06 8.00973e-06 6.9699267e-06 4.374842e-06 3.5513335e-06 1.8691688e-05 9.978028e-06 5.535193e-06 1.0589188e-05 5.5929886e-06 5.777372e-06 1.2786807e-05 4.2924935e-06 5.348379e-06 5.7955303e-06 9.564413e-06 1.5712802e-05 5.9102467e-06 4.68523e-06 9.551653e-06 2.4346477e-06 6.1010956e-06 8.677431e-06 1.1042341e-05 9.866654e-06 9.118149e-06 1.678619e-05 1.6069383e-05 6.1787814e-06 1.6975797e-05 8.512423e-06 1.5725596e-05 7.321746e-06 2.7817687e-05 1.8325796e-05 2.1510292e-05 1.6627017e-05 2.6629328e-05 5.7998777e-06 2.5381165e-05 2.4100107e-05 2.366924e-05 2.7152244e-05 2.3736986e-05 2.2564296e-05 2.083215e-05 3.559248e-05 2.5443998e-05 4.3680797e-05 4.235662e-05 5.1940384e-05
570 3.0475116 0.1334978 0.0010128868 1.568294e-05 1.5471824e-05 1.0161019e-05 1.2030604e-05 9.501908e-06 6.7393653e-06 6.0152306e-06 9.80898e-06 5.2800583e-06 3.1192778e-06 5.9386816e-06 8.773028e-06 9.818325e-06 5.4480784e-06 5.2866444e-06 1.0738171e-06 4.189814e-06 6.886623e-06 5.8571086e-06 3.876949e-06 5.436572e-06 7.254907e-06 2.2063632e-06 4.032177e-06 1.798327e-05 2.4574215e-06 2.7882916e-06 9.584698e-06 1.2253889e-05 1.5326534e-05 2.5345842e-06 1.0151998e-05 2.1403466e-05 7.754209e-06 6.3206803e-06 7.422678e-06 1.1249487e-05 1.5958209e-05 4.442878e-06 1.28450965e-05 2.4543217e-05 1.9522424e-06 3.0302268e-05 1.0578262e-05 4.4847457e-06 1.642946e-05 3.075182e-05 2.0429865e-05 1.5309497e-05 1.969941e-05 1.0176257e-05 2.3720251e-05 1.7358532e-05 2.149177e-05 1.9535939e-05 1.33406975e-05 1.9292262e-05 1.1826768e-05 2.4781355e-05 3.1571293e-05 4.1146934e-05 3.697215e-05 5.205798e-05 4.46228e-05
580 3.0343091 0.13372844 0.0005643758 2.5746469e-05 2.7658243e-05 1.3123264e-05 1.3040815e-05 1.992316e-05 1.4038118e-05 1.1600163e-05 2.4066709e-05 1.5570922e-05 7.42157e-06 1.6048469e-05 2.1122061e-05 3.1241136e-05 8.651763e-06 1.7877564e-05 5.5344944e-06 9.929723e-06 1.1069147e-05 2.6449245e-05 8.204804e-06 1.4782912e-05 1.5101098e-05 8.2941615e-06 7.319768e-06 4.1919477e-05 9.060146e-06 1.0329423e-05 1.9807534e-05 2.8768458e-05 3.496826e-05 5.2738346e-06 2.1146358e-05 3.9412585e-05 1.17768905e-05 1.3881614e-05 1.8127379e-05 1.9715708e-05 3.609744e-05 1.8587287e-05 3.1679057e-05 3.9285802e-05 6.858793e-06 5.2062765e-05 3.1649473e-05 1.2996192e-05 3.9384166e-05 6.993213e-05 3.7711157e-05 6.953663e-05 4.4978617e-05 4.573028e-05 4.1108808e-05 5.804709e-05 4.4978904e-05 5.3898708e-05 3.144668e-05 5.9010927e-05 2.9589819e-05 5.7222296e-05 0.00010581334 9.231424e-05 0.00010343142 0.00011136416 0.00014956387
590 3.0213792 0.13384534 0.0016194847 2.9502038e-05 2.5887748e-05 2.0332041e-05 1.9039828e-05 1.761967e-05 1.3166386e-05 1.5441141e-05 2.1416263e-05 7.567265e-06 1.0484591e-05 1.1780344e-05 8.846211e-06 2.1723905e-05 1.1007598e-05 1.28822485e-05 4.5626794e-06 6.5487116e-06 9.869812e-06 2.199491e-05 6.941747e-06 6.9285184e-06 1.481044e-05 4.7165654e-06 9.200167e-06 2.0818265e-05 7.1382383e-06 6.8727986e-06 9.849733e-06 1.1770197e-05 2.1205613e-05 5.87831e-06 1.4168115e-05 2.9918907e-05 7.0753176e-06 8.681637e-06 9.264134e-06 1.1126682e-05 1.6176535e-05 1.3560745e-05 2.1730952e-05 2.7733431e-05 7.0755673e-06 4.4773027e-05 9.822081e-06 1.0414917e-05 7.466866e-06 4.05771e-05 3.067166e-05 2.2070413e-05 2.2143548e-05 2.6540223e-05 7.1059994e-06 3.108655e-05 2.2458791e-05 4.4457047e-05 2.1525795e-05 3.194302e-05 1.4722584e-05 3.6628324e-05 5.1418283e-05 6.264695e-05 6.3456726e-05 5.616646e-05 8.8652065e-05
600 3.0092504 0.13369791 0.0013730334 2.8464769e-05 2.826325e-05 2.0979694e-05 1.1827715e-05 1.397748e-05 1.3174098e-05 1.00886e-05 1.2593326e-05 4.924894e-06 5.199716e-06 6.755798e-06 1.1483633e-05 2.0533838e-05 4.642328e-06 1.694554e-05 2.8612537e-06 7.2420503e-06 1.0436737e-05 2.2960736e-05 6.5858235e-06 1.822134e-05 9.850822e-06 2.166896e-06 4.6724094e-06 5.0443836e-05 4.138203e-06 1.407398e-05 2.128884e-06 2.493361e-05 4.5091972e-05 5.1262746e-06 1.512312e-05 3.3265675e-05 5.1464335e-06 6.5926124e-06 1.4555361e-05 8.671157e-06 1.8044466e-05 9.574105e-06 4.1083873e-05 4.567965e-05 3.6655729e-06 3.3650875e-05 6.6761913e-06 1.7366676e-05 6.8205013e-06 6.753125e-05 4.5963574e-05 4.821303e-05 4.2350737e-05 3.082889e-05 7.256716e-06 3.078377e-05 5.127399e-05 3.5270736e-05 2.328997e-05 5.262064e-05 2.842653e-05 3.9208473e-05 8.459478e-05 6.4419895e-05 8.077905e-05 0.000100737474 9.494966e-05
610 2.9972148 0.13432378 0.0003640418 2.0917774e-05 2.214169e-05 1.3292267e-05 1.0539679e-05 1.1652579e-05 7.4309637e-06 7.707136e-06 1.3487107e-05 8.9593905e-06 5.2741175e-06 1.218032e-05 1.2429989e-05 1.6296466e-05 6.8980225e-06 8.395128e-06 3.5345447e-06 5.596074e-06 5.9417e-06 1.0344595e-05 4.202215e-06 7.890935e-06 1.2477762e-05 7.825787e-06 4.020754e-06 4.932607e-05 3.247194e-06 5.056148e-06 1.5692813e-05 1.40438e-05 4.177164e-05 5.270333e-06 1.7318558e-05 3.0566393e-05 2.7241088e-06 7.58946e-06 8.2137385e-06 1.4149343e-05 2.2981756e-05 1.2227742e-05 3.26974e-05 4.2622665e-05 5.123855e-06 3.1687046e-05 2.2291337e-05 2.1294478e-05 2.1661468e-05 6.6006214e-05 4.4145687e-05 4.8393144e-05 4.7869085e-05 2.476956e-05 1.12083535e-05 1.7975352e-05 4.7176793e-05 3.357139e-05 3.2882628e-05 2.9100696e-05 2.0420912e-05 4.1689313e-05 8.742755e-05 7.1972936e-05 8.740052e-05 8.6625165e-05 0.00010045563
620 2.985996 0.1343246 0.0009819377 1.6499718e-05 1.935992e-05 1.1494434e-05 1.0479743e-05 1.6803238e-05 1.139846e-05 8.428033e-06 2.0907353e-05 1.1168291e-05 4.9098408e-06 1.3017245e-05 1.1971577e-05 2.4295567e-05 9.306135e-06 1.5757176e-05 4.252195e-06 7.0153433e-06 5.0778035e-06 2.0727257e-05 5.769418e-06 6.2865747e-06 1.1562974e-05 8.863331e-06 9.794955e-06 2.2365968e-05 4.87891e-06 5.392314e-06 1.5569522e-05 1.2319713e-05 2.3390208e-05 3.7688608e-06 9.068256e-06 2.4009898e-05 3.5595378e-06 8.099088e-06 9.231946e-06 1.2714995e-05 2.8091683e-05 1.2745583e-05 1.7616258e-05 2.2462746e-05 6.582588e-06 3.4002882e-05 2.3559545e-05 1.1271988e-05 2.677697e-05 3.9551487e-05 2.5653202e-05 4.3753982e-05 2.8164895e-05 2.491391e-05 1.0212786e-05 4.50425e-05 3.328787e-05 5.4582062e-05 3.1438944e-05 4.3266675e-05 2.4597393e-05 3.6688536e-05 6.0061182e-05 4.2749616e-05 6.352392e-05 5.3799868e-05 9.9461955e-05
630 2.97476 0.13511905 0.0013235597 1.2659048e-05 1.1085036e-05 9.783912e-06 4.6774276e-06 1.0615754e-05 1.0566261e-05 9.177081e-06 1.2248648e-05 6.954195e-06 7.3661085e-06 5.7281195e-06 1.0551197e-05 1.5653966e-05 6.1563924e-06 1.4088422e-05 5.2147943e-06 5.7616753e-06 1.0144953e-05 1.7706507e-05 4.6755663e-06 9.00686e-06 6.273418e-06 3.5890869e-06 4.9047976e-06 1.490687e-05 5.845526e-06 7.210869e-06 7.601581e-06 1.4798262e-05 1.2088098e-05 3.0330716e-06 6.3498956e-06 2.1739836e-05 4.8653806e-06 7.803773e-06 9.321983e-06 1.0913985e-05 2.0790678e-05 5.6241774e-06 1.3718493e-05 2.0794912e-05 5.638582e-06 2.6593401e-05 1.4098007e-05 8.807481e-06 1.941185e-05 2.8996308e-05 2.0929612e-05 2.9090375e-05 1.36844155e-05 1.8716919e-05 2.490974e-05 2.7671535e-05 1.294423e-05 2.78634e-05 2.5422587e-05 3.1255186e-05 9.5418145e-06 2.8708559e-05 3.831432e-05 3.8537408e-05 2.9830644e-05 4.1984626e-05 5.5830886e-05
640 2.9637294 0.13574219 0.0006984912 9.26984e-06 6.9536463e-06 7.2728444e-06 7.6811275e-06 6.2728614e-06 9.046918e-06 1.0633598e-05 1.309472e-05 1.8490632e-06 2.1339927e-06 2.904456e-06 3.2576204e-06 5.557098e-06 1.2267145e-05 5.8308306e-06 2.1575272e-06 2.1916162e-06 5.6609742e-06 6.0933744e-06 6.4107967e-06 5.6941954e-06 6.0734073e-06 3.7333189e-06 8.217446e-06 8.0332e-06 3.614324e-06 3.5667242e-06 4.404925e-06 1.1305591e-05 1.0286756e-05 1.6551418e-06 4.8536012e-06 5.1299867e-06 4.3059795e-06 5.0099384e-06 9.3540875e-06 1.0669967e-05 1.2659575e-05 1.0632299e-05 1.0273719e-05 1.0912822e-05 6.598744e-06 1.4722952e-05 4.5415723e-06 8.936036e-06 6.817822e-06 1.4963772e-05 1.0295936e-05 9.0778e-06 8.429575e-06 9.33681e-06 1.1750753e-05 2.628097e-05 1.5931533e-05 2.6916608e-05 2.5105472e-05 1.6359461e-05 2.2869803e-05 1.5430196e-05 1.9309606e-05 1.9260951e-05 2.9478171e-05 4.3862798e-05 2.460897e-05
650 2.9530733 0.13605769 0.00062351715 1.1076351e-05 1.1875708e-05 9.2076925e-06 8.361063e-06 9.766114e-06 1.0047727e-05 8.300356e-06 1.1897956e-05 5.4918487e-06 7.5961307e-06 6.6949437e-06 8.612189e-06 1.3439734e-05 6.3994453e-06 1.0433073e-05 3.9556135e-06 7.4590944e-06 6.123036e-06 1.05457875e-05 1.0035797e-05 1.0581117e-05 1.0984972e-05 7.4714876e-06 7.188456e-06 8.488157e-06 4.2387705e-06 7.123528e-06 1.2281773e-05 1.2458484e-05 1.34779075e-05 3.344507e-06 7.717642e-06 9.856562e-06 2.5690981e-06 1.0482802e-05 1.0732362e-05 5.9161557e-06 1.0901135e-05 9.882378e-06 9.668681e-06 1.0139279e-05 7.888678e-06 1.3040549e-05 1.1303142e-05 1.231637e-05 1.4304674e-05 1.8149607e-05 1.1624213e-05 1.941022e-05 9.862463e-06 1.1568445e-05 1.429942e-05 2.1291286e-05 1.2325197e-05 2.89361e-05 2.7124574e-05 1.6817054e-05 8.270851e-06 1.6879132e-05 3.16898e-05 3.1960182e-05 3.9645354e-05 3.6357782e-05 5.5298948e-05
660 2.9428253 0.13612689 0.0029550148 6.1126666e-05 4.8844504e-05 4.5532488e-05 4.831482e-05 4.3696265e-05 3.1718362e-05 3.4107943e-05 5.0768747e-05 2.1435035e-05 1.17239915e-05 2.4296469e-05 2.9974317e-05 4.6286736e-05 2.2777413e-05 3.4078683e-05 5.39711e-06 1.4240398e-05 4.6401656e-06 4.7940903e-05 4.864677e-06 9.2992095e-06 1.8022369e-05 1.4160511e-05 1.4652833e-05 1.6981452e-05 5.2639502e-06 1.3754886e-05 2.2811519e-05 2.430539e-05 2.8174325e-05 4.1489134e-06 1.6157934e-05 4.790979e-05 3.9476845e-06 9.206979e-06 1.3924846e-05 2.2196398e-05 2.0650055e-05 1.783015e-05 1.5913174e-05 4.04389e-05 1.0978574e-05 6.989648e-05 2.5473733e-05 2.8965835e-06 2.134324e-05 5.3156808e-05 3.812001e-05 4.080201e-05 2.7716409e-05 1.5221355e-05 8.300068e-06 5.409766e-05 2.2509901e-05 8.93468e-05 2.5430807e-05 6.0612154e-05 2.170947e-05 7.0304195e-05 7.049193e-05 0.000102217135 6.356432e-05 4.689659e-05 0.00014350437
670 2.9326234 0.13619404 0.0006162041 1.0824651e-05 1.3116029e-05 8.13804e-06 1.14785835e-05 1.1137805e-05 8.153043e-06 7.729188e-06 1.1669293e-05 2.922961e-06 6.616059e-06 7.335749e-06 5.391409e-06 1.048741e-05 1.04714745e-05 6.269232e-06 2.02155e-06 4.3705536e-06 3.7740517e-06 1.160659e-05 5.501439e-06 7.791411e-06 1.2738375e-05 6.1785813e-06 9.538057e-06 1.3535985e-05 3.573786e-06 2.7698818e-06 9.128296e-06 2.9134024e-05 1.2797055e-05 2.589952e-06 1.3116094e-05 1.315118e-05 7.4076647e-06 1.0759058e-05 1.6080756e-05 1.2531044e-05 2.3171187e-05 1.2529894e-05 1.7729823e-05 1.6814069e-05 5.2788546e-06 2.2349519e-05 1.2511217e-05 5.7405555e-06 1.9571895e-05 2.8093462e-05 2.5015817e-05 2.2634622e-05 1.2336077e-05 2.5771265e-05 3.085924e-05 3.8900806e-05 1.5193332e-05 2.9720399e-05 1.5836233e-05 3.8382863e-05 1.5841919e-05 2.783957e-05 4.9570273e-05 5.7205158e-05 5.8300793e-05 7.2611845e-05 7.432618e-05
680 2.9228535 0.13653493 0.0011598055 2.1494183e-05 1.8612338e-05 1.5374242e-05 1.704247e-05 1.5544669e-05 1.0736132e-05 6.4757655e-06 1.7941078e-05 8.206921e-06 6.8917734e-06 9.408614e-06 1.2853526e-05 1.8344988e-05 5.9606496e-06 1.5186109e-05 2.0777388e-06 6.6250855e-06 6.0565526e-06 2.054374e-05 6.1566034e-06 4.6821424e-06 6.7022083e-06 5.0342737e-06 6.7148253e-06 8.648458e-06 4.3629684e-06 4.7937087e-06 7.579109e-06 8.698488e-06 9.481271e-06 1.8778844e-06 6.926187e-06 1.28974425e-05 6.2043287e-06 7.954797e-06 7.8792145e-06 8.443179e-06 1.5322361e-05 1.2207076e-05 1.0360705e-05 1.634259e-05 7.263473e-06 2.8444856e-05 1.4217598e-05 8.1614035e-06 1.6438828e-05 2.303328e-05 1.6262096e-05 2.060699e-05 1.0871369e-05 1.0946864e-05 1.6953396e-05 3.044513e-05 1.1110552e-05 4.5603196e-05 2.8501572e-05 3.364099e-05 1.9349793e-05 3.7567344e-05 5.2100175e-05 5.3748983e-05 5.0848364e-05 5.538686e-05 9.121788e-05
690 2.9133687 0.13686594 0.0021861943 5.5312918e-05 4.6993813e-05 2.7664459e-05 2.8736602e-05 3.106184e-05 2.2837366e-05 1.9308161e-05 3.2955893e-05 1.118872e-05 1.3179238e-05 1.6276224e-05 2.0374888e-05 3.1808402e-05 1.3507829e-05 2.6794492e-05 2.7123544e-06 9.273181e-06 4.556545e-06 3.3860844e-05 4.324102e-06 6.0241364e-06 1.6462534e-05 6.900575e-06 7.436563e-06 5.2699168e-05 7.919596e-06 6.4050096e-06 1.5963422e-05 1.5023054e-05 5.3056294e-05 1.7799204e-06 2.6485852e-05 6.989469e-05 5.9151525e-06 1.1310377e-05 1.0831699e-05 1.9051342e-05 1.3645244e-05 8.926446e-06 4.7895122e-05 7.204483e-05 5.920532e-06 6.7583125e-05 2.0740816e-05 6.7140227e-06 2.355509e-05 9.456622e-05 5.144164e-05 5.2220294e-05 4.662281e-05 3.7504746e-05 4.3148182e-05 5.4718967e-05 4.964009e-05 8.4908395e-05 2.5119361e-05 5.925582e-05 2.4349349e-05 6.611008e-05 9.937041e-05 0.0001392113 0.00011317242 0.00012666643 0.0001357067
700 2.9039204 0.13758929 0.0007268256 1.08263575e-05 1.2129707e-05 1.4581884e-05 7.252272e-06 9.488943e-06 5.9226645e-06 4.19358e-06 8.562737e-06 2.8056986e-06 6.3195057e-06 3.829622e-06 4.8275947e-06 1.31008255e-05 5.142716e-06 7.525575e-06 4.4266003e-06 2.9279533e-06 7.247132e-06 1.3765257e-05 4.0160267e-06 9.9512845e-06 1.2944632e-05 3.8304192e-06 6.3030907e-06 2.2528844e-05 6.4337387e-06 6.403598e-06 4.8514407e-06 2.2313568e-05 2.7362283e-05 4.601429e-06 1.1474706e-05 7.7074665e-06 4.39113e-06 6.1445708e-06 9.830336e-06 6.6605007e-06 1.5673868e-05 1.2196096e-05 1.8687362e-05 1.9064484e-05 5.347126e-06 1.5049094e-05 8.011503e-06 1.2976806e-05 1.2031273e-05 4.758761e-05 1.9220386e-05 2.1229063e-05 1.6176613e-05 3.8880193e-05 1.8965797e-05 2.7938171e-05 2.254684e-05 3.6042118e-05 2.2590422e-05 4.14313e-05 1.805767e-05 5.720555e-05 7.10409e-05 3.9325183e-05 8.658548e-05 7.64969e-05 8.659554e-05
710 2.8945963 0.13807218 0.0012647123 3.1347376e-05 3.889058e-05 3.876256e-05 3.678183e-05 3.3004093e-05 1.8787678e-05 9.650942e-06 4.0910603e-05 3.041705e-05 5.555053e-06 3.240654e-05 3.7666177e-05 3.4548764e-05 2.457949e-05 8.402174e-06 8.857503e-06 6.160345e-06 1.2630481e-05 1.5101277e-05 5.432614e-06 7.765662e-06 2.5281422e-05 3.9710732e-05 4.864671e-06 9.506464e-05 4.812159e-06 7.956147e-06 4.370221e-05 3.737004e-05 9.571809e-05 6.4880282e-06 1.8451155e-05 5.455512e-05 4.178978e-06 2.802478e-05 1.6489104e-05 1.5317495e-05 3.694917e-05 1.1134804e-05 7.9797464e-05 8.190753e-05 2.089047e-05 5.320179e-05 4.9739818e-05 2.2974189e-05 6.4019674e-05 0.00011460597 7.9731086e-05 0.0001240082 8.908904e-05 4.349094e-05 5.3083375e-05 6.103993e-05 7.939198e-05 7.064401e-05 7.8719764e-05 6.483883e-05 2.0666737e-05 6.568064e-05 0.00016314066 0.00012303762 0.00014909993 0.00015085832 0.00020871269
720 2.885652 0.13806424 0.0008331804 9.802744e-06 9.781558e-06 1.3349009e-05 7.3667115e-06 9.124108e-06 7.440756e-06 9.617549e-06 1.0322784e-05 7.57401e-06 1.5150947e-05 7.338355e-06 1.3869245e-05 7.5530415e-06 7.947138e-06 5.855058e-06 2.502057e-06 3.267904e-06 1.1921792e-05 5.683884e-06 5.743485e-06 8.965844e-06 5.1637808e-06 5.3117788e-06 4.9850632e-06 1.1327275e-05 5.9923686e-06 7.538189e-06 7.746026e-06 2.3442833e-05 1.7284046e-05 1.4591169e-06 6.636743e-06 1.7172815e-05 5.8418154e-06 1.3007901e-05 1.2923043e-05 1.246852e-05 2.3826384e-05 6.2173267e-06 1.5210913e-05 2.1987791e-05 3.7128589e-06 2.3945931e-05 1.5787647e-05 5.764271e-06 1.931449e-05 3.576685e-05 1.906536e-05 2.3487368e-05 1.2994756e-05 3.13895e-05 3.8510876e-05 3.1954016e-05 1.1259962e-05 3.3542266e-05 1.824553e-05 2.9129991e-05 6.3200955e-06 4.4148812e-05 6.411333e-05 5.7050125e-05 7.135128e-05 6.8953064e-05 7.890054e-05
730 2.876803 0.13827054 0.001592342 3.9316426e-05 3.91439e-05 3.5991005e-05 3.8197893e-05 3.199573e-05 2.7042746e-05 2.3490644e-05 3.86327e-05 1.9931686e-05 2.3676705e-05 2.2481334e-05 3.664777e-05 3.664561e-05 1.7031638e-05 3.2137817e-05 5.0031485e-06 1.3890416e-05 2.2467299e-05 3.838393e-05 8.25842e-06 1.630008e-05 2.3293529e-05 1.3824363e-05 1.4159749e-05 4.3446245e-05 1.5795677e-05 1.9371895e-05 1.9886655e-05 4.518479e-05 4.473871e-05 4.5557417e-06 2.5007035e-05 1.44583855e-05 1.1275676e-05 2.0932803e-05 2.6136911e-05 1.7777897e-05 4.9372236e-05 2.2703167e-05 4.6743073e-05 4.2460553e-05 9.096769e-06 6.3717394e-05 3.334195e-05 1.1741522e-05 4.417425e-05 8.646086e-05 4.4726366e-05 5.855985e-05 6.2846615e-05 8.0128935e-05 6.138675e-05 8.1250604e-05 4.28012e-05 0.00010052387 5.289036e-05 0.000109586996 2.2359376e-05 0.00013786138 0.00013670321 8.373413e-05 0.00013782603 0.00013464257 0.0002352163
